Job tenure,Age,Car price,Funding amount,Down payment,Loan duration,Monthly payment,Credit event,Married,Homeowner,Monthly payment to income ratio,Loan to car price ratio,Job tenure * Age,Job tenure * Monthly payment,Age * Monthly payment,Default (y),Pred_default (y_hat),PD,Group
2,37,10450,10450,0,48,0.1107142857142857,0,0,1,1.0594668489404315e-05,0.9999999999999043,74,0.2214285714285714,4.096428571428571,1,0,0.0500622,0
4,26,8726,8726,0,57,0.05882352941176471,0,1,0,6.74117916705913e-06,0.9999999999998853,104,0.23529411764705885,1.5294117647058825,0,0,0.00016406464,0
13,52,8833,5190,0,36,0.1390909090909091,0,0,0,2.679978980556499e-05,0.5875693422392633,676,1.8081818181818183,7.232727272727273,0,0,0.002068592,0
9,35,9300,10084,0,60,0.0670122176971492,0,1,0,6.645400406301324e-06,1.0843010752687006,315,0.6031099592743427,2.345427619400222,0,0,0.0004897397,1
1,49,12900,10900,0,48,0.078125,0,1,1,7.167431192659893e-06,0.844961240310012,49,0.078125,3.828125,1,1,0.985691,0
5,57,8800,8737,0,60,0.0805,0,1,1,9.213688909235525e-06,0.9928409090907963,285,0.4025,4.5885,0,0,0.0015998862,0
0,24,12500,10500,0,60,0.1544,0,0,0,1.4704761904760504e-05,0.8399999999999328,0,0.0,3.7056000000000004,1,1,0.9755003,0
15,47,9670,7170,0,60,0.02592810842663524,0,0,0,3.6161936438816767e-06,0.7414684591519398,705,0.3889216263995286,1.2186210960518562,0,0,0.00014506074,0
1,29,15633,17610,0,96,0.07415107415107415,0,1,0,4.210736749067004e-06,1.1264632508155104,29,0.07415107415107415,2.1503811503811505,0,0,0.007107982,0
27,62,13900,14897,0,48,0.1816216216216216,0,0,1,1.21918253085594e-05,1.0717266187049588,1674,4.903783783783783,11.26054054054054,0,0,0.003356036,0
5,47,6628,7159,0,48,0.08122833085685983,0,1,1,1.1346323628558245e-05,1.0801146650571696,235,0.40614165428429916,3.8177315502724123,0,0,0.00014321561,0
9,47,12500,9552,0,36,0.1466666666666667,0,1,1,1.5354550530428322e-05,0.7641599999999389,423,1.3200000000000003,6.893333333333334,0,0,4.260668e-06,1
0,48,11500,12708,0,36,0.11,0,1,0,8.655964746615624e-06,1.1050434782607734,0,0.0,5.28,0,0,0.006250745,0
19,38,22880,22880,0,72,0.07238095238095238,0,1,0,3.163503163503025e-06,0.9999999999999563,722,1.3752380952380951,2.7504761904761903,0,0,0.0003994362,1
2,30,24500,14500,0,60,0.089,0,1,0,6.137931034482335e-06,0.5918367346938533,60,0.178,2.67,0,0,0.00038281837,0
2,27,18990,17145,0,60,0.1239263803680982,0,0,0,7.22813533788807e-06,0.902843601895687,54,0.2478527607361964,3.3460122699386514,0,0,0.014381018,0
7,58,21990,13990,0,60,0.056,0,1,1,4.0028591851319515e-06,0.6361982719417628,406,0.392,3.248,0,0,1.5997437e-05,1
12,63,22325,16075,0,72,0.07666666666666666,0,1,1,4.7693105235870535e-06,0.7200447928331144,756,0.9199999999999999,4.83,0,0,2.3338243e-05,1
2,54,16390,17914,0,60,0.1862068965517241,0,0,0,1.0394490150257547e-05,1.0929835265405068,108,0.3724137931034482,10.055172413793102,1,1,0.9933107,0
29,46,11240,8335,0,96,0.0404,0,1,1,4.847030593880642e-06,0.7415480427045603,1334,1.1716,1.8583999999999998,0,0,0.0009900295,1
2,51,16480,18962,0,72,0.124860646599777,0,1,0,6.584782544023332e-06,1.150606796116435,102,0.249721293199554,6.367892976588627,0,0,0.0021530667,0
2,19,10490,11613,0,72,0.1013513513513514,0,0,0,8.72740474910382e-06,1.1070543374641462,38,0.2027027027027028,1.9256756756756765,0,0,0.015597384,0
4,57,15655,19299,0,72,0.1784511784511784,0,0,0,9.246654150534699e-06,1.2327690833598701,228,0.7138047138047136,10.171717171717168,0,0,0.015776519,0
1,23,9900,9900,0,48,0.07052631578947369,1,0,0,7.123870281764299e-06,0.999999999999899,23,0.07052631578947369,1.6221052631578947,1,1,0.99630296,0
1,37,10270,8626,0,96,0.05210526315789474,0,0,0,6.040489584730894e-06,0.8399221032131606,37,0.05210526315789474,1.9278947368421053,1,1,0.98105514,0
0,24,9580,6580,0,48,0.06666666666666667,0,0,0,1.0131712259370294e-05,0.6868475991648552,0,0.0,1.6,0,0,3.8756454e-05,0
14,54,15891,9590,1,48,0.18,0,0,0,1.8769551616264987e-05,0.6034862500786229,756,2.52,9.719999999999999,0,0,1.33256035e-05,0
0,28,10250,8100,0,96,0.05185185185185185,0,1,0,6.4014631915858576e-06,0.7902439024389473,0,0.0,1.4518518518518517,0,0,0.21704485,0
0,22,24421,26794,0,72,0.2141666666666667,0,0,0,7.99308302853843e-06,1.097170468039757,0,0.0,4.711666666666668,1,1,0.99240875,0
0,19,13390,11890,0,48,0.1263636363636364,0,0,0,1.0627723832096364e-05,0.8879761015682682,0,0.0,2.4009090909090918,0,0,0.42020863,0
4,54,6648,7410,0,72,0.0728643216080402,0,0,0,9.833241782460237e-06,1.114620938627991,216,0.2914572864321608,3.9346733668341707,0,0,0.00983867,0
6,50,8200,8816,0,36,0.22,0,0,1,2.4954627949180473e-05,1.075121951219381,300,1.32,11.0,0,0,0.0015960574,0
5,70,5810,5973,0,36,0.1560283687943262,0,0,1,2.6122278385116366e-05,1.0280550774524908,350,0.780141843971631,10.921985815602833,0,0,0.28046963,0
38,54,18590,16590,0,96,0.06466666666666666,0,0,1,3.897930480208726e-06,0.8924152770306136,2052,2.457333333333333,3.492,0,0,4.7200378e-05,0
2,40,13980,4286,1,48,0.03968253968253968,0,1,1,9.258642016456e-06,0.3065808297567735,80,0.07936507936507936,1.5873015873015872,0,0,0.022392545,0
5,42,9500,10408,0,72,0.09257142857142857,0,1,0,8.894257164817417e-06,1.0955789473683057,210,0.46285714285714286,3.888,0,0,0.0036661774,0
12,58,6100,5500,0,24,0.08076923076923077,0,1,0,1.4685314685312014e-05,0.9016393442621472,696,0.9692307692307693,4.684615384615385,0,0,0.0020708286,1
4,51,12480,10422,0,60,0.0784,0,1,1,7.5225484551902196e-06,0.8350961538460869,204,0.3136,3.9983999999999997,0,0,0.0005262937,0
29,76,11990,11990,0,96,0.1375227686703097,0,0,0,1.1469788879924789e-05,0.9999999999999165,2204,3.988160291438981,10.451730418943535,0,0,4.801085e-05,0
0,29,13116,10175,0,48,0.07125,0,0,0,7.0024570024563136e-06,0.7757700518450156,0,0.0,2.0662499999999997,0,0,9.210914e-05,0
15,35,12950,9950,0,60,0.05588673621460507,0,0,1,5.616757408502457e-06,0.768339768339709,525,0.8383010432190761,1.9560357675111775,0,0,0.00094482745,0
15,56,10650,8531,0,36,0.1008,0,1,1,1.1815730863906714e-05,0.80103286384969,840,1.512,5.6448,0,0,5.3186506e-07,1
41,57,9200,7200,0,60,0.03685714285714286,0,1,1,5.119047619046908e-06,0.7826086956520888,2337,1.5111428571428571,2.100857142857143,0,0,1.2696223e-06,1
1,46,10000,10866,0,60,0.1176470588235294,0,0,0,1.0827080694231416e-05,1.0865999999998912,46,0.1176470588235294,5.411764705882352,1,0,0.0004235059,0
7,37,18970,1810,1,12,0.055,0,0,0,3.0386740331474924e-05,0.09541381128096492,259,0.385,2.035,0,0,3.6761932e-05,0
3,26,24800,24800,0,48,0.1593333333333333,0,0,0,6.424731182795438e-06,0.9999999999999597,78,0.47799999999999987,4.142666666666666,0,0,0.02049166,0
19,46,23950,11600,1,48,0.06912928759894459,0,1,1,5.959421344736088e-06,0.4843423799582261,874,1.3134564643799471,3.179947229551451,0,0,1.2352716e-06,1
4,38,18500,9500,0,48,0.1409395973154362,0,0,0,1.4835747085833827e-05,0.5135135135134857,152,0.5637583892617448,5.3557046979865754,0,0,4.8571805e-05,0
10,74,7990,4990,0,24,0.1825,0,1,1,3.6573146292577834e-05,0.6245306633290832,740,1.825,13.504999999999999,0,0,0.0027752235,1
1,24,13600,13600,0,60,0.1005555555555556,0,0,0,7.393790849672662e-06,0.9999999999999264,24,0.1005555555555556,2.4133333333333344,0,0,0.016723692,0
10,35,4940,2036,0,12,0.04325,0,1,1,2.1242632612956165e-05,0.4121457489877708,350,0.4325,1.51375,0,0,0.0002811165,1
4,40,20990,20990,0,72,0.1607717041800643,0,0,0,7.659442790855486e-06,0.9999999999999524,160,0.6430868167202572,6.430868167202572,1,1,0.9888254,0
6,49,11235,7864,0,48,0.113125,0,1,1,1.4385172939977824e-05,0.6999554962171162,294,0.67875,5.543125,0,0,1.2761123e-05,1
3,44,28000,21500,0,72,0.1262857142857143,0,1,1,5.873754152823648e-06,0.7678571428571154,132,0.3788571428571429,5.55657142857143,0,0,5.409838e-06,0
18,44,16200,16200,0,60,0.08695652173913043,0,0,0,5.367686527106485e-06,0.9999999999999383,792,1.5652173913043477,3.8260869565217392,0,0,0.028581351,0
7,23,13844,12494,0,36,0.1021953065859198,0,0,0,8.179550711214313e-06,0.9024848309736418,161,0.7153671461014386,2.3504920514761554,0,0,0.0002468746,0
35,56,9990,10904,0,48,0.0956,0,1,0,8.767424798238375e-06,1.0914914914913822,1960,3.346,5.3536,0,0,4.7303518e-05,1
5,33,6900,2900,1,36,0.07166666666666667,0,1,0,2.4712643678152398e-05,0.42028985507240285,165,0.35833333333333334,2.365,0,0,0.0022053942,0
37,58,4450,4711,0,96,0.02291666666666667,0,0,0,4.864501521261261e-06,1.0586516853930203,2146,0.8479166666666668,1.3291666666666668,0,0,0.0010227005,0
6,35,16900,4220,1,60,0.04111111111111111,0,1,0,9.741969457606959e-06,0.24970414201181954,210,0.24666666666666667,1.4388888888888889,1,1,0.9896338,1
48,69,6500,7599,0,48,0.08461538461538462,0,1,0,1.1135068379441174e-05,1.169076923076743,3312,4.061538461538461,5.838461538461539,0,0,0.021876337,1
10,67,6300,6888,0,48,0.04342857142857143,0,1,0,6.3049610087928455e-06,1.0933333333331596,670,0.4342857142857143,2.9097142857142857,0,0,0.010252734,1
8,30,8595,9636,0,48,0.09681818181818182,0,0,0,1.004754896411081e-05,1.121116928446641,240,0.7745454545454545,2.9045454545454543,0,0,0.010249095,0
5,66,15990,19138,0,84,0.2069230769230769,0,0,1,1.0812157849465257e-05,1.1968730456534586,330,1.0346153846153845,13.656923076923075,0,0,0.00708644,0
7,55,8500,9956,0,72,0.09384615384615384,0,1,1,9.426090181412657e-06,1.171294117646921,385,0.6569230769230769,5.161538461538461,0,0,0.006434751,1
31,50,11722,12641,0,48,0.1478982874935132,0,1,0,1.1699888259908353e-05,1.0783995905134722,1550,4.584846912298909,7.394914374675659,0,0,0.00038280504,1
12,46,10300,11933,0,72,0.0809090909090909,0,0,1,6.780280810281079e-06,1.1585436893202758,552,0.9709090909090908,3.7218181818181817,0,0,0.004517909,0
1,57,5553,2125,0,24,0.08454545454545455,0,0,1,3.978609625666577e-05,0.38267603097417924,57,0.08454545454545455,4.819090909090909,0,0,4.0558396e-05,0
2,40,9625,10436,0,60,0.055,0,0,0,5.270218474510802e-06,1.0842597402596275,80,0.11,2.2,0,0,0.008132498,0
27,60,9735,10877,0,48,0.1388888888888889,0,0,1,1.2769043751850337e-05,1.1173086800204297,1620,3.75,8.333333333333334,0,0,0.00031718233,0
4,35,9490,9490,0,60,0.08125,0,0,0,8.561643835615537e-06,0.9999999999998945,140,0.325,2.84375,1,1,0.9959608,0
2,53,13500,14026,0,96,0.1141935483870968,0,1,0,8.141561983964685e-06,1.038962962962886,106,0.2283870967741936,6.05225806451613,0,0,0.00035094126,0
14,55,17750,19663,0,96,0.188135593220339,0,1,0,9.568000468917735e-06,1.1077746478872614,770,2.6338983050847458,10.347457627118644,0,0,0.0002673125,1
15,78,11990,1990,1,24,0.05058823529411765,0,1,0,2.542122376587549e-05,0.16597164303584938,1170,0.7588235294117648,3.945882352941177,0,0,5.0306477e-05,1
2,23,14500,14500,0,60,0.1977777777777778,0,0,0,1.363984674329408e-05,0.999999999999931,46,0.3955555555555556,4.548888888888889,0,0,0.006973553,0
6,68,16700,19196,0,60,0.1035,0,1,1,5.391748280891571e-06,1.1494610778442425,408,0.621,7.037999999999999,0,1,0.9666167,1
7,50,8450,7450,0,48,0.09510567296996662,0,1,1,1.2765862143617967e-05,0.8816568047336234,350,0.6657397107897663,4.755283648498331,0,0,6.844192e-05,1
3,27,11200,11200,0,48,0.1006666666666667,0,0,0,8.988095238094439e-06,0.9999999999999106,81,0.3020000000000001,2.718000000000001,1,1,0.9684272,0
6,50,10220,11080,0,60,0.14,0,0,0,1.2635379061370702e-05,1.0841487279842383,300,0.8400000000000001,7.000000000000001,1,1,0.98322487,0
31,54,14850,16314,0,72,0.08517555266579974,0,1,1,5.221009725744423e-06,1.0985858585857846,1674,2.6404421326397918,4.599479843953186,1,1,0.98869544,1
3,55,11990,6990,0,96,0.056875,0,0,1,8.136623748210566e-06,0.5829858215178829,165,0.170625,3.1281250000000003,1,0,7.044594e-05,0
6,51,12861,2861,1,24,0.08714285714285715,0,0,0,3.0458880511299088e-05,0.22245548557653194,306,0.5228571428571429,4.444285714285715,0,0,3.3509117e-05,0
24,62,7625,4925,0,60,0.04,0,1,1,8.121827411165864e-06,0.6459016393441775,1488,0.96,2.48,0,0,0.0012779405,1
1,20,26500,22800,0,72,0.1241176470588235,0,0,0,5.44375644994816e-06,0.8603773584905335,20,0.1241176470588235,2.4823529411764698,1,1,0.99916327,0
25,45,4300,4564,0,36,0.04624277456647399,0,0,0,1.0132071552687085e-05,1.0613953488369623,1125,1.1560693641618498,2.0809248554913298,1,1,0.9850759,0
9,29,12259,7259,0,72,0.09111111111111111,0,0,0,1.2551468674899926e-05,0.5921363895912723,261,0.8200000000000001,2.6422222222222222,0,0,0.00016850888,0
4,43,8490,8768,0,72,0.1,0,0,0,1.1405109489049795e-05,1.032744405182446,172,0.4,4.3,0,0,0.0018125863,0
5,28,13250,7300,1,96,0.055,0,1,0,7.534246575341433e-06,0.5509433962263734,140,0.275,1.54,1,0,0.016615594,0
1,56,5000,4700,0,48,0.1330049261083744,0,1,0,2.829892044858427e-05,0.9399999999998119,56,0.1330049261083744,7.448275862068966,0,0,8.311948e-06,0
26,56,7900,8658,0,48,0.1101499423298731,1,0,1,1.2722331061429935e-05,1.0959493670884688,1456,2.863898500576701,6.168396770472894,1,1,0.9857861,0
1,82,6500,6767,0,48,0.1083916083916084,0,1,0,1.6017675246282306e-05,1.041076923076763,82,0.1083916083916084,8.888111888111888,1,1,0.9898065,0
16,45,7179,6438,0,48,0.12,0,0,0,1.8639328984153673e-05,0.8967822816547016,720,1.92,5.3999999999999995,1,0,0.060513195,0
14,32,6390,3637,0,36,0.07066666666666667,0,0,0,1.942993309503636e-05,0.5691705790296449,448,0.9893333333333334,2.2613333333333334,0,0,3.8224866e-06,0
1,41,5900,5900,0,60,0.04142857142857143,0,0,0,7.021791767553289e-06,0.9999999999998305,41,0.04142857142857143,1.6985714285714288,1,1,0.97545445,0
6,58,6990,6980,0,72,0.07427413909520594,0,1,0,1.0640994139712793e-05,0.9985693848353363,348,0.44564483457123566,4.3079000675219445,0,0,0.00045768748,1
16,44,12700,10900,0,60,0.04793103448275862,0,1,1,4.397342613096717e-06,0.8582677165353655,704,0.766896551724138,2.1089655172413795,0,0,1.2737985e-05,1
15,48,5000,4000,0,36,0.05363636363636363,0,1,1,1.3409090909087554e-05,0.79999999999984,720,0.8045454545454545,2.5745454545454542,0,0,0.0044404087,1
15,51,23485,12996,0,60,0.1294444444444444,0,1,1,9.960329674086983e-06,0.5533744943580774,765,1.9416666666666658,6.601666666666664,0,0,0.00015681778,1
33,63,5600,5600,0,36,0.03473684210526316,0,1,1,6.203007518795885e-06,0.9999999999998214,2079,1.1463157894736844,2.1884210526315795,0,0,2.2716458e-05,1
0,22,14150,11038,0,48,0.1626666666666667,0,0,0,1.4736969257714438e-05,0.7800706713780368,0,0.0,3.5786666666666678,0,0,0.0017144465,0
4,54,12173,12173,0,48,0.05708333333333333,0,1,0,4.689339795722389e-06,0.9999999999999178,216,0.22833333333333333,3.0825,0,0,0.00035667553,0
8,57,4470,4470,0,24,0.07918367346938776,0,1,1,1.7714468337666676e-05,0.9999999999997762,456,0.6334693877551021,4.513469387755102,0,0,0.0027475685,1
18,40,9300,6272,0,60,0.01813471502590673,0,1,1,2.8913767579566066e-06,0.674408602150465,720,0.3264248704663212,0.7253886010362692,0,0,0.0016249587,1
2,21,22950,22656,0,84,0.1228139904610493,0,0,0,5.420815256931668e-06,0.9871895424836171,42,0.2456279809220986,2.579093799682035,1,1,0.9918686,0
16,80,22450,15450,0,36,0.1558620689655172,0,1,1,1.0088159803592692e-05,0.6881959910912834,1280,2.493793103448275,12.468965517241376,0,0,0.000176963,1
0,29,28665,19290,0,60,0.1153333333333333,0,1,0,5.978918265076585e-06,0.6729461015175066,0,0.0,3.3446666666666656,0,0,4.444323e-07,0
13,72,8459,8459,0,60,0.05344827586206897,0,1,0,6.318509973053866e-06,0.9999999999998818,936,0.6948275862068966,3.8482758620689657,0,0,0.00085015484,1
30,54,4598,4598,0,36,0.04035608308605342,0,1,1,8.776877574172389e-06,0.9999999999997824,1620,1.2106824925816027,2.1792284866468847,0,0,2.1431822e-05,1
22,42,14665,16068,0,72,0.1075581395348837,1,0,1,6.693934499307755e-06,1.0956699624956634,924,2.3662790697674416,4.517441860465116,0,0,0.00053479,0
3,27,4847,5227,0,48,0.06742857142857143,0,0,0,1.2900051928172667e-05,1.078399009696497,81,0.2022857142857143,1.8205714285714287,0,0,0.13631025,0
3,31,15400,13400,0,60,0.08352941176470588,0,1,1,6.233538191395496e-06,0.8701298701298136,93,0.25058823529411767,2.5894117647058823,0,0,5.891331e-05,0
11,82,7850,7150,0,36,0.06935687263556116,0,1,1,9.700261907070134e-06,0.9108280254775909,902,0.7629255989911727,5.687263556116015,0,0,0.00686097,1
15,50,13990,12263,0,84,0.1618181818181818,0,1,0,1.3195643954837201e-05,0.8765546819155914,750,2.4272727272727272,8.09090909090909,0,0,0.001541157,1
6,52,8900,8636,0,48,0.07823529411764706,0,1,0,9.059204969619962e-06,0.9703370786515764,312,0.4694117647058823,4.068235294117647,0,0,0.001737441,1
0,63,11300,11300,0,24,0.362962962962963,0,1,1,3.212061619140981e-05,0.9999999999999115,0,0.0,22.866666666666667,0,0,0.001038775,0
1,44,11770,11735,0,60,0.1167567567567568,0,0,0,9.94944667718337e-06,0.9970263381477488,44,0.1167567567567568,5.137297297297299,0,0,0.0042678555,0
7,52,19500,20954,0,60,0.0834375,1,0,1,3.981936623078935e-06,1.0745641025640473,364,0.5840624999999999,4.33875,0,0,0.024712924,0
1,57,4071,4386,0,36,0.06363636363636363,0,1,1,1.45089748372889e-05,1.0773765659540464,57,0.06363636363636363,3.627272727272727,0,0,6.8815507e-07,0
1,21,11987,11987,0,60,0.1075,0,0,0,8.968048719445317e-06,0.9999999999999165,21,0.1075,2.2575,1,1,0.9839272,0
4,21,15900,17674,0,96,0.1533333333333333,0,0,0,8.675644072271395e-06,1.1115723270439553,84,0.6133333333333332,3.2199999999999993,0,0,0.0063385526,0
0,51,15490,16960,0,72,0.08936170212765958,0,0,0,5.268968285828673e-06,1.09489993544215,0,0.0,4.5574468085106385,0,0,0.009426485,0
2,54,3869,3999,0,72,0.04338698390482855,0,0,0,1.0849458340789622e-05,1.0336004135432841,108,0.0867739678096571,2.3428971308607416,0,0,0.02232706,0
4,60,25900,21854,0,60,0.10875,0,1,0,4.976205728928115e-06,0.8437837837837512,240,0.435,6.525,1,1,0.9893595,0
2,20,13990,15289,0,60,0.1640845070422535,0,0,0,1.0732193540600613e-05,1.0928520371693287,40,0.328169014084507,3.28169014084507,1,1,0.99827564,0
5,28,16200,13128,0,48,0.205,0,1,0,1.5615478366848292e-05,0.8103703703703203,140,1.025,5.739999999999999,0,0,2.117604e-05,0
6,30,15500,5000,1,36,0.0725,0,0,0,1.4499999999997098e-05,0.3225806451612695,180,0.43499999999999994,2.175,0,0,0.00039065452,0
3,20,7990,8531,0,48,0.07226277372262774,0,0,0,8.470609978035315e-06,1.0677096370461743,60,0.2167883211678832,1.4452554744525548,1,1,0.9805337,0
25,51,19910,17914,0,96,0.09826086956521739,0,1,0,5.485143997164893e-06,0.8997488699145706,1275,2.4565217391304346,5.011304347826087,0,0,0.00017506453,1
0,36,7208,7208,0,36,0.07792207792207792,0,1,0,1.0810499156779564e-05,0.9999999999998612,0,0.0,2.8051948051948052,0,0,0.34732336,0
13,58,11487,11301,0,60,0.1341935483870968,0,1,0,1.1874484416165375e-05,0.9838077827108049,754,1.7445161290322584,7.783225806451614,1,1,0.9912788,1
7,59,17495,19641,0,72,0.1458904109589041,0,0,0,7.427850463769496e-06,1.1226636181765577,413,1.0212328767123287,8.60753424657534,1,1,0.9858768,0
7,33,17500,12500,0,72,0.04598092643051771,0,0,1,3.6784741144411224e-06,0.7142857142856734,231,0.32186648501362397,1.5173705722070845,0,0,0.00061364094,0
2,35,11600,12905,0,96,0.08388888888888889,0,1,0,6.5004950708161476e-06,1.1124999999999041,70,0.16777777777777778,2.936111111111111,1,1,0.9835106,0
8,51,19850,16350,0,48,0.1442028985507246,0,0,0,8.819749146832769e-06,0.8236775818639384,408,1.1536231884057968,7.354347826086955,0,0,0.00017137566,0
13,37,9950,10872,0,72,0.1178571428571429,0,0,0,1.0840428886785508e-05,1.0926633165828048,481,1.5321428571428577,4.3607142857142875,0,0,0.0008060084,0
1,39,14600,14600,0,84,0.09422222222222222,0,0,0,6.453576864535326e-06,0.9999999999999315,39,0.09422222222222222,3.6746666666666665,1,1,0.9816413,0
3,28,19990,18428,0,60,0.119047619047619,0,0,0,6.460148635099443e-06,0.9218609304651865,84,0.357142857142857,3.333333333333332,0,0,0.013283758,0
3,56,8000,8374,0,36,0.1235,0,1,1,1.4748029615474713e-05,1.046749999999869,168,0.3705,6.916,0,0,0.0026452232,0
11,47,25870,26790,0,48,0.205,0,1,1,7.652108995893703e-06,1.0355624275221864,517,2.255,9.635,0,0,0.0006289279,1
9,57,9519,10845,0,72,0.0835,0,0,0,7.699400645458026e-06,1.1393003466749512,513,0.7515000000000001,4.7595,1,1,0.9744993,0
2,28,5490,6284,0,60,0.09076923076923077,0,0,0,1.4444498849334232e-05,1.144626593806713,56,0.18153846153846154,2.5415384615384617,0,0,0.00038338368,0
6,23,29190,23825,0,48,0.14,0,0,0,5.876180482686008e-06,0.8162041795135041,138,0.8400000000000001,3.22,0,0,0.0022124692,0
2,48,13990,6646,1,72,0.07615384615384616,0,1,1,1.1458598578669078e-05,0.4750536097211955,96,0.1523076923076923,3.6553846153846155,0,0,7.6014007e-06,0
14,45,3819,3819,0,37,0.07857142857142857,0,0,0,2.057382261623671e-05,0.9999999999997382,630,1.1,3.5357142857142856,0,0,0.014991388,0
3,60,25990,27927,0,60,0.1604878048780488,0,0,0,5.746689758228347e-06,1.0745286648710628,180,0.48146341463414644,9.629268292682928,1,1,0.99037194,0
23,62,9885,6230,0,48,0.04212121212121212,0,1,1,6.7610292329382596e-06,0.6302478502781355,1426,0.9687878787878788,2.6115151515151513,0,0,2.5859385e-06,1
1,62,7500,8176,0,48,0.1495934959349594,0,0,0,1.8296660461710017e-05,1.090133333333188,62,0.1495934959349594,9.274796747967484,1,1,0.9986118,0
18,73,3659,3659,0,12,0.09424242424242424,0,1,1,2.5756333490680098e-05,0.9999999999997267,1314,1.6963636363636363,6.879696969696969,0,0,0.00031306798,1
6,51,19550,19050,0,96,0.05717884130982367,0,1,1,3.0015139795181453e-06,0.9744245524296177,306,0.343073047858942,2.916120906801007,0,0,3.0732688e-05,1
34,51,25500,21372,0,48,0.084375,0,0,1,3.947922515440579e-06,0.8381176470587907,1734,2.8687500000000004,4.3031250000000005,0,0,1.2737274e-06,0
10,73,31574,25490,0,60,0.235042735042735,0,0,0,9.220978228431769e-06,0.8073098118705008,730,2.35042735042735,17.158119658119656,0,0,0.0017648041,0
1,37,19160,17485,0,60,0.0755868544600939,0,1,0,4.322954215618506e-06,0.9125782881001612,37,0.0755868544600939,2.7967136150234744,0,0,0.00023992031,0
1,27,14880,14963,0,48,0.1177362304194037,0,0,0,7.868490972358206e-06,1.0055779569891796,27,0.1177362304194037,3.1788782213239,0,0,0.037949722,0
6,34,13659,17476,1,72,0.1127777777777778,0,1,0,6.45329467714416e-06,1.2794494472508031,204,0.6766666666666667,3.834444444444445,1,1,0.97745174,1
12,44,14990,16098,0,36,0.2159090909090909,0,0,0,1.341216864884318e-05,1.07391594396257,528,2.590909090909091,9.5,0,0,0.23927093,0
20,48,16490,15225,0,72,0.1110344827586207,0,0,0,7.292905271501701e-06,0.9232868405093436,960,2.220689655172414,5.329655172413793,0,1,0.95187974,0
10,68,9990,10482,0,72,0.07136363636363637,0,0,0,6.808208010268036e-06,1.049249249249144,680,0.7136363636363636,4.852727272727273,0,0,0.00023308875,0
1,31,24990,27800,0,96,0.1257739938080495,0,1,0,4.524244381584351e-06,1.112444977991152,31,0.1257739938080495,3.8989938080495343,1,1,0.9889164,0
1,22,12900,13665,0,60,0.1168674698795181,0,0,0,8.552321249872634e-06,1.0593023255813132,22,0.1168674698795181,2.571084337349398,1,1,0.952121,0
1,22,9800,9364,0,60,0.0704,0,0,0,7.518154634770663e-06,0.9555102040815351,22,0.0704,1.5488000000000002,0,0,0.017537445,0
3,55,10870,6143,0,60,0.06436781609195402,0,1,1,1.047823800943245e-05,0.5651333946641615,165,0.19310344827586207,3.5402298850574714,0,0,7.815254e-05,0
3,57,12790,12024,0,84,0.1093333333333333,0,0,1,9.092925260589172e-06,0.9401094605159546,171,0.3279999999999999,6.2319999999999975,0,0,0.012439187,0
25,56,23990,23990,0,72,0.0803125,0,1,1,3.3477490621090725e-06,0.9999999999999583,1400,2.0078125,4.4975,0,0,0.003761084,1
11,71,16140,15394,0,60,0.0995,0,0,0,6.463557230089226e-06,0.9537794299875493,781,1.0945,7.064500000000001,1,0,0.006397165,0
2,30,10990,11070,0,60,0.08011363636363636,0,1,0,7.237004188223046e-06,1.007279344858871,60,0.16022727272727272,2.403409090909091,0,1,0.71798086,0
8,67,10100,10501,0,48,0.131739855475264,0,0,0,1.2545458096871865e-05,1.0397029702969267,536,1.053918843802112,8.82657031684269,0,0,0.0016900459,0
14,44,11495,9495,0,84,0.09571428571428571,0,0,0,1.0080493492814706e-05,0.8260113092648259,616,1.3399999999999999,4.211428571428571,0,0,0.0017118222,0
26,46,13990,3990,1,24,0.05133333333333333,0,0,1,1.2865497076020166e-05,0.2852037169406515,1196,1.3346666666666664,2.361333333333333,0,0,0.0014574211,0
0,64,13069,10256,0,48,0.1155,0,1,1,1.1261700468017622e-05,0.7847578238579245,0,0.0,7.392,0,0,1.1228735e-05,0
40,63,13488,13488,0,72,0.117032967032967,0,0,1,8.676821399240683e-06,0.9999999999999258,2520,4.681318681318681,7.373076923076922,1,0,0.01860893,0
0,26,14490,13055,0,60,0.1757142857142857,0,0,0,1.3459539311702203e-05,0.9009661835748171,0,0.0,4.5685714285714285,0,0,0.013841768,0
0,22,25500,25500,0,96,0.1812121212121212,0,0,0,7.10635769459271e-06,0.9999999999999608,0,0.0,3.986666666666667,1,1,0.98487663,0
20,59,6540,4225,0,24,0.08619047619047619,0,1,1,2.0400112707800186e-05,0.6460244648317055,1180,1.723809523809524,5.085238095238095,0,0,0.00037779583,1
3,54,8569,7569,0,72,0.1,0,0,0,1.3211784912139885e-05,0.8833002684092796,162,0.30000000000000004,5.4,0,0,0.006312671,0
29,54,3489,3860,0,36,0.04448818897637796,0,1,0,1.1525437558644154e-05,1.106334193178244,1566,1.290157480314961,2.40236220472441,1,1,0.98538536,1
1,49,32000,30000,0,36,0.14,0,1,0,4.666666666666511e-06,0.9374999999999707,49,0.14,6.86,1,0,0.39555523,0
